Date,IWM,QQQ,SPY
2011-01-21,66.86851501464844,50.326717376708984,105.20100402832031
2011-01-24,67.36228942871094,51.02267837524414,105.79928588867188
2011-01-25,67.46627807617188,51.09499740600586,105.85665893554688
2011-01-26,68.5404281616211,51.366146087646484,106.26639556884766
2011-01-27,68.73966979980469,51.68248748779297,106.5286636352539
2011-01-28,67.05908966064453,50.37190628051758,104.6683349609375
2011-01-31,67.5268783569336,50.61595153808594,105.455078125
2011-02-01,69.0862045288086,51.56499481201172,107.14324951171875
2011-02-02,68.82632446289062,51.483646392822266,106.93842315673828
2011-02-03,69.06888580322266,51.574039459228516,107.17607116699219
2011-02-04,69.1901626586914,51.8632698059082,107.47927856445312
2011-02-07,69.87452697753906,52.10731506347656,108.15127563476562
2011-02-08,70.36829376220703,52.45077896118164,108.64302062988281
2011-02-09,70.05645751953125,52.36038589477539,108.39714050292969
2011-02-10,70.33367919921875,52.441734313964844,108.4381332397461
2011-02-11,71.09600067138672,52.82136154174805,109.0855484008789
2011-02-14,71.4598159790039,52.947906494140625,109.3477783203125
2011-02-15,71.05265808105469,52.87559127807617,109.00357055664062
2011-02-16,71.62440490722656,53.21903991699219,109.69196319580078
2011-02-17,72.12686920166016,53.200965881347656,110.01979064941406
2011-02-18,72.2048110961914,53.083473205566406,110.24923706054688
2011-02-22,70.35099029541016,51.546913146972656,108.03655242919922
2011-02-23,69.13816833496094,51.12211227416992,107.37275695800781
2011-02-24,69.5799789428711,51.39326095581055,107.29899597167969
2011-02-25,71.1912612915039,52.10731506347656,108.44630432128906
2011-02-28,71.26921844482422,52.21577453613281,109.11831665039062
2011-03-01,69.8398666381836,51.37519073486328,107.29899597167969
2011-03-02,70.13439178466797,51.64632797241211,107.5284423828125
2011-03-03,71.7283706665039,52.66769027709961,109.38053894042969
2011-03-04,71.41650390625,52.39656066894531,108.56101989746094
2011-03-07,70.24700927734375,51.69153594970703,107.70877838134766
2011-03-08,71.39051055908203,51.89942169189453,108.65119934082031
2011-03-09,71.1046142578125,51.546913146972656,108.49546813964844
2011-03-10,69.27677154541016,50.74247741699219,106.48765563964844
2011-03-11,69.45870971679688,51.0588264465332,107.22521209716797
2011-03-14,69.0862045288086,50.87806701660156,106.57784271240234
2011-03-15,68.47114562988281,50.15498733520508,105.35674285888672
2011-03-16,67.78677368164062,48.94381332397461,103.40628814697266
2011-03-17,67.93403625488281,49.395751953125,104.77488708496094
2011-03-18,68.83497619628906,49.28439712524414,105.15595245361328
2011-03-21,70.428955078125,50.234806060791016,106.78568267822266
2011-03-22,70.05645751953125,50.144290924072266,106.41526794433594
2011-03-23,70.27301025390625,50.42487716674805,106.71981048583984
2011-03-24,70.75827026367188,51.320960998535156,107.74042510986328
2011-03-25,71.37461853027344,51.44768142700195,108.06965637207031
2011-03-28,71.2183837890625,51.16707992553711,107.8062744140625
2011-03-29,71.88681030273438,51.6649169921875,108.53057861328125
2011-03-30,72.81568145751953,51.90929412841797,109.27957916259766
2011-03-31,73.06742858886719,51.98170852661133,109.13141632080078
2011-04-01,73.38863372802734,52.008853912353516,109.59234619140625
2011-04-04,73.55355834960938,51.83687973022461,109.68287658691406
2011-04-05,73.95287322998047,51.70111083984375,109.66642761230469
2011-04-06,74.11780548095703,51.82783889770508,110.0121078491211
2011-04-07,73.6750717163086,51.7916374206543,109.73226165771484
2011-04-08,72.90248107910156,51.5472412109375,109.3536376953125
2011-04-11,72.25141906738281,51.375267028808594,109.02442169189453
2011-04-12,71.30518341064453,51.02225875854492,108.20957946777344
2011-04-13,71.4006576538086,51.456729888916016,108.20133972167969
2011-04-14,71.73055267333984,51.3662109375,108.2836685180664
2011-04-15,72.49445343017578,51.27571487426758,108.67872619628906
2011-04-18,71.29647827148438,50.913639068603516,107.46057891845703
2011-04-19,71.31387329101562,51.230445861816406,108.07791137695312
2011-04-20,72.77224731445312,52.38900375366211,109.55119323730469
2011-04-21,73.31047058105469,52.805381774902344,110.11089324951172
2011-04-25,73.21495819091797,52.94114685058594,109.99563598632812
2011-04-26,73.94416046142578,53.239837646484375,110.94217681884766
2011-04-27,74.38690185546875,53.60188674926758,111.66649627685547
2011-04-28,74.7254638671875,53.520423889160156,112.02861785888672
2011-04-29,74.99454498291016,53.47517776489258,112.29202270507812
2011-05-02,74.11780548095703,53.3755989074707,112.11918640136719
2011-05-03,73.18026733398438,53.12216567993164,111.71587371826172
2011-05-04,72.23401641845703,53.040714263916016,110.97508239746094
2011-05-05,71.90414428710938,52.75106430053711,109.97099304199219
2011-05-06,72.28610229492188,52.92302703857422,110.45658874511719
2011-05-09,73.12815856933594,53.12216567993164,110.88459014892578
2011-05-10,74.24801635742188,53.574729919433594,111.83110046386719
2011-05-11,72.87641906738281,53.185516357421875,110.65410614013672
2011-05-12,73.5188217163086,53.5023193359375,111.1808853149414
2011-05-13,72.49445343017578,52.86872863769531,110.32490539550781
2011-05-16,71.43537139892578,51.95455551147461,109.62527465820312
2011-05-17,71.20968627929688,52.0993766784668,109.60881042480469
2011-05-18,72.30345916748047,52.533836364746094,110.58824920654297
2011-05-19,72.45975494384766,52.68770217895508,110.85165405273438
2011-05-20,71.93020629882812,52.28945541381836,109.97099304199219
2011-05-23,70.63672637939453,51.52008056640625,108.69517517089844
2011-05-24,70.29818725585938,51.20329666137695,108.60464477539062
2011-05-25,71.18363189697266,51.402427673339844,108.966796875
